RegionName,ParkName,ParkType,Year,TRV
Intermountain  Region,Carlsbad Caverns NP,National Park,1907,
Intermountain  Region,Carlsbad Caverns NP,National Park,1908,
Intermountain  Region,Carlsbad Caverns NP,National Park,1909,
Intermountain  Region,Carlsbad Caverns NP,National Park,1910,
Intermountain  Region,Carlsbad Caverns NP,National Park,1911,
Intermountain  Region,Carlsbad Caverns NP,National Park,1912,
Intermountain  Region,Carlsbad Caverns NP,National Park,1913,
Intermountain  Region,Carlsbad Caverns NP,National Park,1914,
Intermountain  Region,Carlsbad Caverns NP,National Park,1915,
Intermountain  Region,Carlsbad Caverns NP,National Park,1916,
Intermountain  Region,Carlsbad Caverns NP,National Park,1917,
Intermountain  Region,Carlsbad Caverns NP,National Park,1918,
Intermountain  Region,Carlsbad Caverns NP,National Park,1919,
Intermountain  Region,Carlsbad Caverns NP,National Park,1920,
Intermountain  Region,Carlsbad Caverns NP,National Park,1921,
Intermountain  Region,Carlsbad Caverns NP,National Park,1922,
Intermountain  Region,Carlsbad Caverns NP,National Park,1923,
Intermountain  Region,Carlsbad Caverns NP,National Park,1924,1280
Intermountain  Region,Carlsbad Caverns NP,National Park,1925,1794
Intermountain  Region,Carlsbad Caverns NP,National Park,1926,10904
Intermountain  Region,Carlsbad Caverns NP,National Park,1927,26436
Intermountain  Region,Carlsbad Caverns NP,National Park,1928,46335
Intermountain  Region,Carlsbad Caverns NP,National Park,1929,76822
Intermountain  Region,Carlsbad Caverns NP,National Park,1930,90104
Intermountain  Region,Carlsbad Caverns NP,National Park,1931,81275
Intermountain  Region,Carlsbad Caverns NP,National Park,1932,61474
Intermountain  Region,Carlsbad Caverns NP,National Park,1933,53768
Intermountain  Region,Carlsbad Caverns NP,National Park,1934,88349
Intermountain  Region,Carlsbad Caverns NP,National Park,1935,113753
Intermountain  Region,Carlsbad Caverns NP,National Park,1936,148129
Intermountain  Region,Carlsbad Caverns NP,National Park,1937,201333
Intermountain  Region,Carlsbad Caverns NP,National Park,1938,205765
Intermountain  Region,Carlsbad Caverns NP,National Park,1939,212348
Intermountain  Region,Carlsbad Caverns NP,National Park,1940,236653
Intermountain  Region,Carlsbad Caverns NP,National Park,1941,285418
Intermountain  Region,Carlsbad Caverns NP,National Park,1942,124809
Intermountain  Region,Carlsbad Caverns NP,National Park,1943,89128
Intermountain  Region,Carlsbad Caverns NP,National Park,1944,122467
Intermountain  Region,Carlsbad Caverns NP,National Park,1945,193237
Intermountain  Region,Carlsbad Caverns NP,National Park,1946,380465
Intermountain  Region,Carlsbad Caverns NP,National Park,1947,405266
Intermountain  Region,Carlsbad Caverns NP,National Park,1948,435481
Intermountain  Region,Carlsbad Caverns NP,National Park,1949,431187
Intermountain  Region,Carlsbad Caverns NP,National Park,1950,467283
Intermountain  Region,Carlsbad Caverns NP,National Park,1951,493618
Intermountain  Region,Carlsbad Caverns NP,National Park,1952,531751
Intermountain  Region,Carlsbad Caverns NP,National Park,1953,510318
Intermountain  Region,Carlsbad Caverns NP,National Park,1954,444300
Intermountain  Region,Carlsbad Caverns NP,National Park,1955,466200
Intermountain  Region,Carlsbad Caverns NP,National Park,1956,455000
Intermountain  Region,Carlsbad Caverns NP,National Park,1957,451100
Intermountain  Region,Carlsbad Caverns NP,National Park,1958,435200
Intermountain  Region,Carlsbad Caverns NP,National Park,1959,483900
Intermountain  Region,Carlsbad Caverns NP,National Park,1960,537000
Intermountain  Region,Carlsbad Caverns NP,National Park,1961,590000
Intermountain  Region,Carlsbad Caverns NP,National Park,1962,556000
Intermountain  Region,Carlsbad Caverns NP,National Park,1963,586600
Intermountain  Region,Carlsbad Caverns NP,National Park,1964,588000
Intermountain  Region,Carlsbad Caverns NP,National Park,1965,591000
Intermountain  Region,Carlsbad Caverns NP,National Park,1966,604800
Intermountain  Region,Carlsbad Caverns NP,National Park,1967,630800
Intermountain  Region,Carlsbad Caverns NP,National Park,1968,668400
Intermountain  Region,Carlsbad Caverns NP,National Park,1969,672900
Intermountain  Region,Carlsbad Caverns NP,National Park,1970,712700
Intermountain  Region,Carlsbad Caverns NP,National Park,1971,791600
Intermountain  Region,Carlsbad Caverns NP,National Park,1972,856086
Intermountain  Region,Carlsbad Caverns NP,National Park,1973,840100
Intermountain  Region,Carlsbad Caverns NP,National Park,1974,672400
Intermountain  Region,Carlsbad Caverns NP,National Park,1975,790000
Intermountain  Region,Carlsbad Caverns NP,National Park,1976,876500
Intermountain  Region,Carlsbad Caverns NP,National Park,1977,862800
Intermountain  Region,Carlsbad Caverns NP,National Park,1978,867277
Intermountain  Region,Carlsbad Caverns NP,National Park,1979,721647
Intermountain  Region,Carlsbad Caverns NP,National Park,1980,672963
Intermountain  Region,Carlsbad Caverns NP,National Park,1981,771766
Intermountain  Region,Carlsbad Caverns NP,National Park,1982,781963
Intermountain  Region,Carlsbad Caverns NP,National Park,1983,712247
Intermountain  Region,Carlsbad Caverns NP,National Park,1984,712989
Intermountain  Region,Carlsbad Caverns NP,National Park,1985,732482
Intermountain  Region,Carlsbad Caverns NP,National Park,1986,752552
Intermountain  Region,Carlsbad Caverns NP,National Park,1987,781300
Intermountain  Region,Carlsbad Caverns NP,National Park,1988,786135
Intermountain  Region,Carlsbad Caverns NP,National Park,1989,792378
Intermountain  Region,Carlsbad Caverns NP,National Park,1990,747016
Intermountain  Region,Carlsbad Caverns NP,National Park,1991,679450
Intermountain  Region,Carlsbad Caverns NP,National Park,1992,688742
Intermountain  Region,Carlsbad Caverns NP,National Park,1993,687161
Intermountain  Region,Carlsbad Caverns NP,National Park,1994,617087
Intermountain  Region,Carlsbad Caverns NP,National Park,1995,588609
Intermountain  Region,Carlsbad Caverns NP,National Park,1996,557217
Intermountain  Region,Carlsbad Caverns NP,National Park,1997,540797
Intermountain  Region,Carlsbad Caverns NP,National Park,1998,522076
Intermountain  Region,Carlsbad Caverns NP,National Park,1999,514418
Intermountain  Region,Carlsbad Caverns NP,National Park,2000,469303
Intermountain  Region,Carlsbad Caverns NP,National Park,2001,455621
Intermountain  Region,Carlsbad Caverns NP,National Park,2002,476259
Intermountain  Region,Carlsbad Caverns NP,National Park,2003,457631
Intermountain  Region,Carlsbad Caverns NP,National Park,2004,419599
Intermountain  Region,Carlsbad Caverns NP,National Park,2005,413786
Intermountain  Region,Carlsbad Caverns NP,National Park,2006,407367
Intermountain  Region,Carlsbad Caverns NP,National Park,2007,409560
Intermountain  Region,Carlsbad Caverns NP,National Park,2008,400381
Intermountain  Region,Carlsbad Caverns NP,National Park,2009,432639
Intermountain  Region,Carlsbad Caverns NP,National Park,2010,428524
Intermountain  Region,Carlsbad Caverns NP,National Park,2011,365000
Intermountain  Region,Carlsbad Caverns NP,National Park,2012,381058
Intermountain  Region,Carlsbad Caverns NP,National Park,2013,388566
Intermountain  Region,Carlsbad Caverns NP,National Park,2014,397309
Intermountain  Region,Carlsbad Caverns NP,National Park,2015,445720
Intermountain  Region,Carlsbad Caverns NP,National Park,2016,466773
Intermountain  Region,Carlsbad Caverns NP,National Park,2017,520026
Intermountain  Region,Carlsbad Caverns NP,National Park,2018,465912
Intermountain  Region,Carlsbad Caverns NP,National Park,2019,440691
Intermountain  Region,Carlsbad Caverns NP,National Park,2020,183835
Intermountain  Region,Glacier NP,National Park,1904,
Intermountain  Region,Glacier NP,National Park,1905,
Intermountain  Region,Glacier NP,National Park,1906,
Intermountain  Region,Glacier NP,National Park,1907,
Intermountain  Region,Glacier NP,National Park,1908,
Intermountain  Region,Glacier NP,National Park,1909,
Intermountain  Region,Glacier NP,National Park,1910,
Intermountain  Region,Glacier NP,National Park,1911,4000
Intermountain  Region,Glacier NP,National Park,1912,6257
Intermountain  Region,Glacier NP,National Park,1913,12138
Intermountain  Region,Glacier NP,National Park,1914,14168
Intermountain  Region,Glacier NP,National Park,1915,14265
Intermountain  Region,Glacier NP,National Park,1916,12839
Intermountain  Region,Glacier NP,National Park,1917,18387
Intermountain  Region,Glacier NP,National Park,1918,9086
Intermountain  Region,Glacier NP,National Park,1919,18956
Intermountain  Region,Glacier NP,National Park,1920,22449
Intermountain  Region,Glacier NP,National Park,1921,19736
Intermountain  Region,Glacier NP,National Park,1922,23935
Intermountain  Region,Glacier NP,National Park,1923,33988
Intermountain  Region,Glacier NP,National Park,1924,33372
Intermountain  Region,Glacier NP,National Park,1925,40063
Intermountain  Region,Glacier NP,National Park,1926,37325
Intermountain  Region,Glacier NP,National Park,1927,41745
Intermountain  Region,Glacier NP,National Park,1928,53454
Intermountain  Region,Glacier NP,National Park,1929,70742
Intermountain  Region,Glacier NP,National Park,1930,73776
Intermountain  Region,Glacier NP,National Park,1931,63497
Intermountain  Region,Glacier NP,National Park,1932,53202
Intermountain  Region,Glacier NP,National Park,1933,76715
Intermountain  Region,Glacier NP,National Park,1934,116965
Intermountain  Region,Glacier NP,National Park,1935,143240
Intermountain  Region,Glacier NP,National Park,1936,210072
Intermountain  Region,Glacier NP,National Park,1937,194522
Intermountain  Region,Glacier NP,National Park,1938,153528
Intermountain  Region,Glacier NP,National Park,1939,170073
Intermountain  Region,Glacier NP,National Park,1940,177307
Intermountain  Region,Glacier NP,National Park,1941,178449
Intermountain  Region,Glacier NP,National Park,1942,62196
Intermountain  Region,Glacier NP,National Park,1943,23908
Intermountain  Region,Glacier NP,National Park,1944,35857
Intermountain  Region,Glacier NP,National Park,1945,67942
Intermountain  Region,Glacier NP,National Park,1946,200547
Intermountain  Region,Glacier NP,National Park,1947,327300
Intermountain  Region,Glacier NP,National Park,1948,284549
Intermountain  Region,Glacier NP,National Park,1949,964416
Intermountain  Region,Glacier NP,National Park,1950,482298
Intermountain  Region,Glacier NP,National Park,1951,496142
Intermountain  Region,Glacier NP,National Park,1952,649689
Intermountain  Region,Glacier NP,National Park,1953,633480
Intermountain  Region,Glacier NP,National Park,1954,608200
Intermountain  Region,Glacier NP,National Park,1955,674100
Intermountain  Region,Glacier NP,National Park,1956,718900
Intermountain  Region,Glacier NP,National Park,1957,759200
Intermountain  Region,Glacier NP,National Park,1958,706800
Intermountain  Region,Glacier NP,National Park,1959,722300
Intermountain  Region,Glacier NP,National Park,1960,724500
Intermountain  Region,Glacier NP,National Park,1961,740000
Intermountain  Region,Glacier NP,National Park,1962,966100
Intermountain  Region,Glacier NP,National Park,1963,810200
Intermountain  Region,Glacier NP,National Park,1964,642200
Intermountain  Region,Glacier NP,National Park,1965,847100
Intermountain  Region,Glacier NP,National Park,1966,907800
Intermountain  Region,Glacier NP,National Park,1967,884000
Intermountain  Region,Glacier NP,National Park,1968,964500
Intermountain  Region,Glacier NP,National Park,1969,1051200
Intermountain  Region,Glacier NP,National Park,1970,1241600
Intermountain  Region,Glacier NP,National Park,1971,1302200
Intermountain  Region,Glacier NP,National Park,1972,1391299
Intermountain  Region,Glacier NP,National Park,1973,1397800
Intermountain  Region,Glacier NP,National Park,1974,1405500
Intermountain  Region,Glacier NP,National Park,1975,1570000
Intermountain  Region,Glacier NP,National Park,1976,1661200
Intermountain  Region,Glacier NP,National Park,1977,1654500
Intermountain  Region,Glacier NP,National Park,1978,1582632
Intermountain  Region,Glacier NP,National Park,1979,1446086
Intermountain  Region,Glacier NP,National Park,1980,1474578
Intermountain  Region,Glacier NP,National Park,1981,1786523
Intermountain  Region,Glacier NP,National Park,1982,1666114
Intermountain  Region,Glacier NP,National Park,1983,2203847
Intermountain  Region,Glacier NP,National Park,1984,1946703
Intermountain  Region,Glacier NP,National Park,1985,1603011
Intermountain  Region,Glacier NP,National Park,1986,1579151
Intermountain  Region,Glacier NP,National Park,1987,1660737
Intermountain  Region,Glacier NP,National Park,1988,1817733
Intermountain  Region,Glacier NP,National Park,1989,1821523
Intermountain  Region,Glacier NP,National Park,1990,1986737
Intermountain  Region,Glacier NP,National Park,1991,2096966
Intermountain  Region,Glacier NP,National Park,1992,2199767
Intermountain  Region,Glacier NP,National Park,1993,2141704
Intermountain  Region,Glacier NP,National Park,1994,2152989
Intermountain  Region,Glacier NP,National Park,1995,1839518
Intermountain  Region,Glacier NP,National Park,1996,1720805
Intermountain  Region,Glacier NP,National Park,1997,1708856
Intermountain  Region,Glacier NP,National Park,1998,1830944
Intermountain  Region,Glacier NP,National Park,1999,1684604
Intermountain  Region,Glacier NP,National Park,2000,1728693
Intermountain  Region,Glacier NP,National Park,2001,1680614
Intermountain  Region,Glacier NP,National Park,2002,1905689
Intermountain  Region,Glacier NP,National Park,2003,1664046
Intermountain  Region,Glacier NP,National Park,2004,2033933
Intermountain  Region,Glacier NP,National Park,2005,1925101
Intermountain  Region,Glacier NP,National Park,2006,1964399
Intermountain  Region,Glacier NP,National Park,2007,2083329
